dailyAverageExchangeRateId,currencyCode,rateToEur,date
,PLN,4.496825,2021-05-21
,PLN,4.497336,2021-05-22
,PLN,4.497336,2021-05-23
,PLN,4.480859,2021-05-24
,PLN,4.486328,2021-05-25
,PLN,4.494865,2021-05-26
,PLN,4.492165,2021-05-27
,PLN,4.48194,2021-05-28
,PLN,4.484146,2021-05-29
,PLN,4.484146,2021-05-30
,PLN,4.481135,2021-05-31
,PLN,4.461385,2021-06-1
,PLN,4.456716,2021-06-2
,PLN,4.46148,2021-06-3
,PLN,4.462267,2021-06-4
,PLN,4.460196,2021-06-5
,PLN,4.460196,2021-06-6
,PLN,4.470346,2021-06-7
,PLN,4.46654,2021-06-8
,PLN,4.475262,2021-06-9
,PLN,4.471079,2021-06-10
,PLN,4.500832,2021-06-11
,PLN,4.501684,2021-06-12
,PLN,4.501684,2021-06-13
,PLN,4.517613,2021-06-14
,PLN,4.531931,2021-06-15
,PLN,4.515167,2021-06-16
,PLN,4.555645,2021-06-17
,PLN,4.55363,2021-06-18
,PLN,4.552944,2021-06-19
,PLN,4.552944,2021-06-20
,PLN,4.528204,2021-06-21
,PLN,4.51994,2021-06-22
,PLN,4.527656,2021-06-23
,PLN,4.522408,2021-06-24
,PLN,4.512554,2021-06-25
,PLN,4.515188,2021-06-26
,PLN,4.514352,2021-06-27
,PLN,4.501398,2021-06-28
,PLN,4.516868,2021-06-29
,PLN,4.520173,2021-06-30
,PLN,4.517178,2021-07-1
,PLN,4.51711,2021-07-2
,PLN,4.510123,2021-07-3
,PLN,4.510123,2021-07-4
,PLN,4.503716,2021-07-5
,PLN,4.51096,2021-07-6
,PLN,4.530757,2021-07-7
,PLN,4.545065,2021-07-8
,PLN,4.548279,2021-07-9
,PLN,4.547109,2021-07-10
,PLN,4.547109,2021-07-11
,PLN,4.554349,2021-07-12
,PLN,4.580174,2021-07-13
,PLN,4.572095,2021-07-14
,PLN,4.57896,2021-07-15
,PLN,4.581208,2021-07-16
,PLN,4.583122,2021-07-17
,PLN,4.583122,2021-07-18
,PLN,4.598918,2021-07-19
,PLN,4.594816,2021-07-20
,PLN,4.576218,2021-07-21
,PLN,4.568699,2021-07-22
,PLN,4.573126,2021-07-23
,PLN,4.574386,2021-07-24
,PLN,4.574386,2021-07-25
,PLN,4.593205,2021-07-26
,PLN,4.595317,2021-07-27
,PLN,4.598706,2021-07-28
,PLN,4.570125,2021-07-29
,PLN,4.56569,2021-07-30
,PLN,4.567341,2021-07-31
,PLN,4.567341,2021-08-1
,PLN,4.55684,2021-08-2
,PLN,4.552859,2021-08-3
,PLN,4.545153,2021-08-4
,PLN,4.545,2021-08-5
,PLN,4.572137,2021-08-6
,PLN,4.573965,2021-08-7
,PLN,4.575141,2021-08-8
,PLN,4.564995,2021-08-9
,PLN,4.579388,2021-08-10
,PLN,4.576989,2021-08-11
,PLN,4.574595,2021-08-12
,PLN,4.566877,2021-08-13
,PLN,4.568008,2021-08-14
,PLN,4.568008,2021-08-15
,PLN,4.55911,2021-08-16
,PLN,4.5645,2021-08-17
,PLN,4.557011,2021-08-18
,PLN,4.582792,2021-08-19
,PLN,4.582962,2021-08-20
,PLN,4.581364,2021-08-21
,PLN,4.586511,2021-08-22
,PLN,4.581291,2021-08-23
,PLN,4.574994,2021-08-24
,PLN,4.572578,2021-08-25
,PLN,4.572109,2021-08-26
,PLN,4.576884,2021-08-27
,PLN,4.576497,2021-08-28
,PLN,4.576497,2021-08-29
,PLN,4.560586,2021-08-30
,PLN,4.523445,2021-08-31
,PLN,4.506952,2021-09-1
,PLN,4.513368,2021-09-2
,PLN,4.508449,2021-09-3
,PLN,4.50857,2021-09-4
,PLN,4.50857,2021-09-5
,PLN,4.526498,2021-09-6
,PLN,4.510718,2021-09-7
,PLN,4.517712,2021-09-8
,PLN,4.541109,2021-09-9
,PLN,4.542339,2021-09-10
,PLN,4.54528,2021-09-11
,PLN,4.54528,2021-09-12
,PLN,4.553359,2021-09-13
,PLN,4.548298,2021-09-14
,PLN,4.568755,2021-09-15
,PLN,4.579699,2021-09-16
,PLN,4.592487,2021-09-17
,PLN,4.591862,2021-09-18
,PLN,4.591862,2021-09-19
,PLN,4.609274,2021-09-20
,PLN,4.622891,2021-09-21
,PLN,4.624203,2021-09-22
,PLN,4.608671,2021-09-23
,PLN,4.605298,2021-09-24
,PLN,4.605396,2021-09-25
,PLN,4.605396,2021-09-26
,PLN,4.598245,2021-09-27
,PLN,4.639025,2021-09-28
,PLN,4.631857,2021-09-29
,PLN,4.610431,2021-09-30
,PLN,4.579283,2021-10-1
,PLN,4.580531,2021-10-2
,PLN,4.580531,2021-10-3
,PLN,4.597295,2021-10-4
,PLN,4.611854,2021-10-5
,PLN,4.556392,2021-10-6
,PLN,4.575565,2021-10-7
,PLN,4.61051,2021-10-8
,PLN,4.602848,2021-10-9
,PLN,4.602848,2021-10-10
,PLN,4.58579,2021-10-11
,PLN,4.57936,2021-10-12
,PLN,4.57988,2021-10-13
,PLN,4.569093,2021-10-14
,PLN,4.563783,2021-10-15
,PLN,4.568832,2021-10-16
,PLN,4.568832,2021-10-17
,PLN,4.587973,2021-10-18
,PLN,4.583572,2021-10-19
,PLN,4.585515,2021-10-20
,PLN,4.604958,2021-10-21
,PLN,4.603458,2021-10-22
,PLN,4.604764,2021-10-23
,PLN,4.604705,2021-10-24
,PLN,4.61555,2021-10-25
,PLN,4.605273,2021-10-26
,PLN,4.618401,2021-10-27
,PLN,4.625005,2021-10-28
,PLN,4.610931,2021-10-29
,PLN,4.609613,2021-10-30
,PLN,4.609613,2021-10-31
,PLN,4.615706,2021-11-1
,PLN,4.610024,2021-11-2
,PLN,4.593639,2021-11-3
,PLN,4.600417,2021-11-4
,PLN,4.59814,2021-11-5
,PLN,4.587355,2021-11-8
,PLN,4.592449,2021-11-9
,PLN,4.610981,2021-11-10
,PLN,4.629015,2021-11-11
,PLN,4.634065,2021-11-12
,PLN,4.638125,2021-11-13
,PLN,4.638125,2021-11-14
,PLN,4.644311,2021-11-15
,PLN,4.649801,2021-11-16
,PLN,4.657078,2021-11-17
,PLN,4.666627,2021-11-18
,PLN,4.693011,2021-11-19
,PLN,4.697236,2021-11-20
,PLN,4.697236,2021-11-21
,PLN,4.705286,2021-11-22
,PLN,4.704093,2021-11-23
,PLN,4.678014,2021-11-24
,PLN,4.674121,2021-11-25
,PLN,4.711244,2021-11-26
,PLN,4.712029,2021-11-27
,PLN,4.712029,2021-11-28
,PLN,4.684053,2021-11-29
,PLN,4.664211,2021-11-30
,PLN,4.621233,2021-12-1
,PLN,4.601936,2021-12-2
,PLN,4.59977,2021-12-3
,PLN,4.59767,2021-12-4
,PLN,4.59767,2021-12-5
,PLN,4.596754,2021-12-6
,PLN,4.581796,2021-12-7
,PLN,4.615505,2021-12-8
,PLN,4.609592,2021-12-9
,PLN,4.619374,2021-12-10
,PLN,4.618549,2021-12-11
,PLN,4.618549,2021-12-12
,PLN,4.636021,2021-12-13
,PLN,4.623849,2021-12-14
,PLN,4.628138,2021-12-15
,PLN,4.629085,2021-12-16
,PLN,4.635153,2021-12-17
,PLN,4.631401,2021-12-18
,PLN,4.631401,2021-12-19
,PLN,4.630369,2021-12-20
,PLN,4.619472,2021-12-21
,PLN,4.630162,2021-12-22
,PLN,4.627659,2021-12-23
,PLN,4.618198,2021-12-24
,PLN,4.627748,2021-12-25
,PLN,4.627748,2021-12-26
,PLN,4.604331,2021-12-27
,PLN,4.597682,2021-12-28
,PLN,4.59623,2021-12-29
,PLN,4.588358,2021-12-30
,PLN,4.58938,2021-12-31
,PLN,4.588723,2022-01-1
,PLN,4.588723,2022-01-2
,PLN,4.574797,2022-01-3
,PLN,4.563997,2022-01-4
,PLN,4.56692,2022-01-5
,PLN,4.553892,2022-01-6
,PLN,4.548216,2022-01-7
,PLN,4.545375,2022-01-8
,PLN,4.545375,2022-01-9
,PLN,4.541681,2022-01-10
,PLN,4.541095,2022-01-11
,PLN,4.52805,2022-01-12
,PLN,4.541588,2022-01-13
,PLN,4.533131,2022-01-14
,PLN,4.538989,2022-01-15
,PLN,4.538989,2022-01-16
,PLN,4.521471,2022-01-17
,PLN,4.530939,2022-01-18
,PLN,4.523952,2022-01-19
,PLN,4.518137,2022-01-20
,PLN,4.547984,2022-01-21
,PLN,4.531184,2022-01-22
,PLN,4.531184,2022-01-23
,PLN,4.575448,2022-01-24
,PLN,4.590086,2022-01-25
,PLN,4.584928,2022-01-26
,PLN,4.55737,2022-01-27
,PLN,4.59258,2022-01-28
,PLN,4.582195,2022-01-29
,PLN,4.580183,2022-01-30
,PLN,4.580429,2022-01-31
,PLN,4.569635,2022-02-1
,PLN,4.544137,2022-02-2
,PLN,4.535385,2022-02-3
,PLN,4.558576,2022-02-4
,PLN,4.565377,2022-02-5
,PLN,4.565377,2022-02-6
,PLN,4.537728,2022-02-7
,PLN,4.5317,2022-02-8
,PLN,4.493943,2022-02-9
,PLN,4.499434,2022-02-10
,PLN,4.525049,2022-02-11
,PLN,4.572635,2022-02-12
,PLN,4.572635,2022-02-13
,PLN,4.540651,2022-02-14
,PLN,4.494647,2022-02-15
,PLN,4.500517,2022-02-16
,PLN,4.525979,2022-02-17
,PLN,4.533677,2022-02-18
,PLN,4.529639,2022-02-19
,PLN,4.529639,2022-02-20
,PLN,4.528391,2022-02-21
,PLN,4.548749,2022-02-22
,PLN,4.57723,2022-02-23
,PLN,4.696505,2022-02-24
,PLN,4.64444,2022-02-25
,PLN,4.637409,2022-02-26
,PLN,4.633334,2022-02-27
,PLN,4.69116,2022-02-28
,PLN,4.746129,2022-03-1
,PLN,4.739013,2022-03-2
,PLN,4.80224,2022-03-3
,PLN,4.85,2022-03-4
,PLN,4.916169,2022-03-5
,PLN,4.90809,2022-03-6
,PLN,4.992777,2022-03-7
,PLN,4.933776,2022-03-8
,PLN,4.772216,2022-03-9
,PLN,4.790006,2022-03-10
,PLN,4.787766,2022-03-11
,PLN,4.786506,2022-03-12
,PLN,4.786506,2022-03-13
,PLN,4.742114,2022-03-14
,PLN,4.709722,2022-03-15
,PLN,4.662578,2022-03-16
,PLN,4.680834,2022-03-17
,PLN,4.707379,2022-03-18
,PLN,4.72036,2022-03-19
,PLN,4.72036,2022-03-20
,PLN,4.695855,2022-03-21
,PLN,4.682441,2022-03-22
,PLN,4.711135,2022-03-23
,PLN,4.749962,2022-03-24
,PLN,4.708218,2022-03-25
,PLN,4.68054,2022-03-26
,PLN,4.68054,2022-03-27
,PLN,4.702431,2022-03-28
,PLN,4.664325,2022-03-29
,PLN,4.640704,2022-03-30
,PLN,4.652301,2022-03-31
,PLN,4.64049,2022-04-1
,PLN,4.639971,2022-04-3
,PLN,4.621419,2022-04-4
,PLN,4.65275,2022-04-5
,PLN,4.653375,2022-04-6
,PLN,4.635219,2022-04-7
,PLN,4.635548,2022-04-8
,PLN,4.633891,2022-04-9
,PLN,4.633891,2022-04-10
,PLN,4.654394,2022-04-11
,PLN,4.642238,2022-04-12
,PLN,4.635483,2022-04-13
,PLN,4.636443,2022-04-14
,PLN,4.630518,2022-04-15
,PLN,4.631447,2022-04-16
,PLN,4.631447,2022-04-17
,PLN,4.621789,2022-04-18
,PLN,4.644578,2022-04-19
,PLN,4.635498,2022-04-20
,PLN,4.639336,2022-04-21
,PLN,4.648079,2022-04-22
,PLN,4.653874,2022-04-23
,PLN,4.653874,2022-04-24
,PLN,4.654223,2022-04-25
,PLN,4.713363,2022-04-26
,PLN,4.708642,2022-04-27
,PLN,4.691069,2022-04-28
,PLN,4.67314,2022-04-29
,PLN,4.671652,2022-04-30
,PLN,4.671652,2022-05-1
,PLN,4.6946,2022-05-2
,PLN,4.691953,2022-05-3
,PLN,4.675688,2022-05-4
,PLN,4.697067,2022-05-5
,PLN,4.714761,2022-05-6
,PLN,4.715686,2022-05-7
,PLN,4.715686,2022-05-8
,PLN,4.69302,2022-05-9
,PLN,4.679032,2022-05-10
,PLN,4.67461,2022-05-11
,PLN,4.66002,2022-05-12
,PLN,4.694966,2022-05-13
,PLN,4.683332,2022-05-14
,PLN,4.683332,2022-05-15
,PLN,4.666145,2022-05-16
,PLN,4.659793,2022-05-17
,PLN,4.641337,2022-05-18
,PLN,4.653112,2022-05-19
,PLN,4.623089,2022-05-20
,PLN,4.629469,2022-05-21
,PLN,4.629469,2022-05-22
,PLN,4.608489,2022-05-23
,PLN,4.601365,2022-05-24
,PLN,4.615535,2022-05-25
,PLN,4.601898,2022-05-26
,PLN,4.562281,2022-05-27
,PLN,4.572117,2022-05-28
,PLN,4.572117,2022-05-29
,PLN,4.585499,2022-05-30
,PLN,4.583842,2022-05-31
,PLN,4.5905,2022-06-1
,PLN,4.573492,2022-06-2
,PLN,4.593127,2022-06-3
,PLN,4.590502,2022-06-4
,PLN,4.590502,2022-06-5
,PLN,4.590272,2022-06-6
,PLN,4.58233,2022-06-7
,PLN,4.585714,2022-06-8
,PLN,4.597593,2022-06-9
,PLN,4.619894,2022-06-10
,PLN,4.608026,2022-06-11
,PLN,4.608026,2022-06-12
,PLN,4.653777,2022-06-13
,PLN,4.661073,2022-06-14
,PLN,4.6779,2022-06-15
,PLN,4.726924,2022-06-16
,PLN,4.687118,2022-06-17
,PLN,4.678526,2022-06-18
,PLN,4.678526,2022-06-19
,PLN,4.650999,2022-06-20
,PLN,4.639111,2022-06-21
,PLN,4.697815,2022-06-22
,PLN,4.70799,2022-06-23
,PLN,4.686567,2022-06-24
,PLN,4.685743,2022-06-25
,PLN,4.685743,2022-06-26
,PLN,4.685084,2022-06-27
,PLN,4.68924,2022-06-28
,PLN,4.676455,2022-06-29
,PLN,4.699151,2022-06-30
,PLN,4.689661,2022-07-1
,PLN,4.696715,2022-07-2
,PLN,4.696715,2022-07-3
,PLN,4.713751,2022-07-4
,PLN,4.761143,2022-07-5
,PLN,4.79064,2022-07-6
,PLN,4.782116,2022-07-7
,PLN,4.785003,2022-07-8
,PLN,4.774994,2022-07-9
,PLN,4.774994,2022-07-10
,PLN,4.805443,2022-07-11
,PLN,4.820208,2022-07-12
,PLN,4.824473,2022-07-13
,PLN,4.816418,2022-07-14
,PLN,4.781633,2022-07-15
,PLN,4.781164,2022-07-16
,PLN,4.781264,2022-07-17
,PLN,4.783299,2022-07-18
,PLN,4.75457,2022-07-19
,PLN,4.773105,2022-07-20
,PLN,4.756949,2022-07-21
,PLN,4.742762,2022-07-22
,PLN,4.7421,2022-07-23
,PLN,4.7421,2022-07-24
,PLN,4.720387,2022-07-25
,PLN,4.76678,2022-07-26
,PLN,4.796139,2022-07-27
,PLN,4.759332,2022-07-28
,PLN,4.7424,2022-07-29
,PLN,4.739274,2022-07-30
,PLN,4.739274,2022-07-31
,PLN,4.717698,2022-08-1
,PLN,4.718288,2022-08-2
,PLN,4.6968,2022-08-3
,PLN,4.718341,2022-08-4
,PLN,4.709005,2022-08-5
,PLN,4.699665,2022-08-8
,PLN,4.701885,2022-08-9
,PLN,4.672457,2022-08-10
,PLN,4.68314,2022-08-11
,PLN,4.661533,2022-08-12
,PLN,4.656004,2022-08-13
,PLN,4.656004,2022-08-14
,PLN,4.678293,2022-08-15
,PLN,4.674754,2022-08-16
,PLN,4.703662,2022-08-17
,PLN,4.728259,2022-08-18
,PLN,4.750664,2022-08-19
,PLN,4.751665,2022-08-20
,PLN,4.751665,2022-08-21
,PLN,4.765904,2022-08-22
,PLN,4.77443,2022-08-23
,PLN,4.770706,2022-08-24
,PLN,4.747,2022-08-25
,PLN,4.739249,2022-08-26
,PLN,4.736159,2022-08-27
,PLN,4.736159,2022-08-28
,PLN,4.731102,2022-08-29
,PLN,4.724309,2022-08-30
,PLN,4.727344,2022-08-31
,PLN,4.719178,2022-09-1
,PLN,4.727406,2022-09-2
,PLN,4.721825,2022-09-3
,PLN,4.721825,2022-09-4
,PLN,4.729169,2022-09-5
,PLN,4.730529,2022-09-6
,PLN,4.719241,2022-09-7
,PLN,4.704887,2022-09-8
,PLN,4.694218,2022-09-9
,PLN,4.745951,2022-09-10
,PLN,4.745184,2022-09-11
,PLN,4.695427,2022-09-12
,PLN,4.713947,2022-09-13
,PLN,4.719055,2022-09-14
,PLN,4.726256,2022-09-15
,PLN,4.721428,2022-09-16
,PLN,4.720611,2022-09-17
,PLN,4.720611,2022-09-18
,PLN,4.711073,2022-09-19
,PLN,4.739207,2022-09-20
,PLN,4.78153,2022-09-21
,PLN,4.75074,2022-09-22
,PLN,4.751834,2022-09-23
,PLN,4.744357,2022-09-24
,PLN,4.744357,2022-09-25
,PLN,4.756423,2022-09-26
,PLN,4.788759,2022-09-27
,PLN,4.810883,2022-09-28
,PLN,4.856508,2022-09-29
,PLN,4.858193,2022-09-30
,PLN,4.855061,2022-10-1
,PLN,4.855061,2022-10-2
,PLN,4.827059,2022-10-3
,PLN,4.813914,2022-10-4
,PLN,4.826594,2022-10-5
,PLN,4.885647,2022-10-6
,PLN,4.855482,2022-10-7
,PLN,4.861106,2022-10-8
,PLN,4.861106,2022-10-9
,PLN,4.849278,2022-10-10
,PLN,4.835703,2022-10-11
,PLN,4.84662,2022-10-12
,PLN,4.803864,2022-10-13
,PLN,4.808953,2022-10-14
,PLN,4.801643,2022-10-15
,PLN,4.801643,2022-10-16
,PLN,4.803029,2022-10-17
,PLN,4.790779,2022-10-18
,PLN,4.797079,2022-10-19
,PLN,4.768386,2022-10-20
,PLN,4.763597,2022-10-21
,PLN,4.776564,2022-10-22
,PLN,4.776564,2022-10-23
,PLN,4.783703,2022-10-24
,PLN,4.763794,2022-10-25
,PLN,4.751779,2022-10-26
,PLN,4.721921,2022-10-27
,PLN,4.71723,2022-10-28
,PLN,4.717204,2022-10-29
,PLN,4.717204,2022-10-30
,PLN,4.717533,2022-10-31
,PLN,4.700401,2022-11-1
,PLN,4.701534,2022-11-2
,PLN,4.695977,2022-11-3
,PLN,4.683416,2022-11-4
,PLN,4.697599,2022-11-5
,PLN,4.697549,2022-11-6
,PLN,4.678147,2022-11-7
,PLN,4.685098,2022-11-8
,PLN,4.70355,2022-11-9
,PLN,4.695226,2022-11-10
,PLN,4.681815,2022-11-11
,PLN,4.692651,2022-11-12
,PLN,4.692651,2022-11-13
,PLN,4.714307,2022-11-14
,PLN,4.686649,2022-11-15
,PLN,4.685811,2022-11-16
,PLN,4.70656,2022-11-17
,PLN,4.701677,2022-11-18
,PLN,4.708928,2022-11-19
,PLN,4.708928,2022-11-20
,PLN,4.696142,2022-11-21
,PLN,4.708335,2022-11-22
,PLN,4.701657,2022-11-23
,PLN,4.69771,2022-11-24
,PLN,4.690545,2022-11-25
,PLN,4.698499,2022-11-26
,PLN,4.698499,2022-11-27
,PLN,4.678037,2022-11-28
,PLN,4.680962,2022-11-29
,PLN,4.670839,2022-11-30
,PLN,4.689773,2022-12-1
,PLN,4.681975,2022-12-2
,PLN,4.67529,2022-12-3
,PLN,4.675501,2022-12-4
,PLN,4.708249,2022-12-5
,PLN,4.697521,2022-12-6
,PLN,4.691403,2022-12-7
,PLN,4.680865,2022-12-8
,PLN,4.695804,2022-12-9
,PLN,4.69604,2022-12-11
,PLN,4.691433,2022-12-12
,PLN,4.68645,2022-12-13
,PLN,4.678942,2022-12-14
,PLN,4.698974,2022-12-15
,PLN,4.690085,2022-12-16
,PLN,4.691154,2022-12-17
,PLN,4.691154,2022-12-18
,PLN,4.689184,2022-12-19
,PLN,4.674902,2022-12-20
,PLN,4.66298,2022-12-21
,PLN,4.641451,2022-12-22
,PLN,4.641269,2022-12-23
,PLN,4.645602,2022-12-26
,PLN,4.694633,2022-12-27
,PLN,4.690327,2022-12-28
,PLN,4.677136,2022-12-29
,PLN,4.677447,2022-12-30
,PLN,4.70008,2022-12-31
,PLN,4.70008,2023-01-1
,PLN,4.67224,2023-01-2
,PLN,4.676252,2023-01-3
,PLN,4.664674,2023-01-4
,PLN,4.68569,2023-01-5
,PLN,4.70082,2023-01-6
,PLN,4.446707,2023-01-7
,PLN,4.446707,2023-01-8
,PLN,4.698544,2023-01-9
,PLN,4.689518,2023-01-10
,PLN,4.68918,2023-01-11
,PLN,4.698693,2023-01-12
,PLN,4.694814,2023-01-13
,PLN,4.698649,2023-01-14
,PLN,4.698649,2023-01-15
,PLN,4.689871,2023-01-16
,PLN,4.696402,2023-01-17
,PLN,4.710717,2023-01-18
,PLN,4.729102,2023-01-19
,PLN,4.709645,2023-01-20
,PLN,4.500625,2023-01-21
,PLN,4.500625,2023-01-22
,PLN,4.704182,2023-01-23
,PLN,4.716107,2023-01-24
,PLN,4.717322,2023-01-25
,PLN,4.714736,2023-01-26
,PLN,4.703509,2023-01-27
,PLN,4.707964,2023-01-28
,PLN,4.707964,2023-01-29
,PLN,4.710438,2023-01-30
,PLN,4.707847,2023-01-31
,PLN,4.709143,2023-02-1
,PLN,4.681095,2023-02-2
,PLN,4.710251,2023-02-3
,PLN,4.731246,2023-02-4
,PLN,4.731246,2023-02-5
,PLN,4.747255,2023-02-6
,PLN,4.756929,2023-02-7
,PLN,4.738836,2023-02-8
,PLN,4.752949,2023-02-9
,PLN,4.773829,2023-02-10
,PLN,4.780145,2023-02-11
,PLN,4.780145,2023-02-12
,PLN,4.787646,2023-02-13
,PLN,4.777625,2023-02-14
,PLN,4.762579,2023-02-15
,PLN,4.77712,2023-02-16
,PLN,4.766429,2023-02-17
,PLN,4.769886,2023-02-18
,PLN,4.769886,2023-02-19
,PLN,4.738876,2023-02-20
,PLN,4.746698,2023-02-21
,PLN,4.74626,2023-02-22
,PLN,4.729188,2023-02-23
,PLN,4.717686,2023-02-24
,PLN,4.737212,2023-02-25
,PLN,4.737212,2023-02-26
,PLN,4.714983,2023-02-27
,PLN,4.705977,2023-02-28
,PLN,4.672062,2023-03-1
,PLN,4.695022,2023-03-2
,PLN,4.709242,2023-03-3
,PLN,4.714078,2023-03-4
,PLN,4.714078,2023-03-5
,PLN,4.688992,2023-03-6
,PLN,4.688085,2023-03-7
,PLN,4.680162,2023-03-8
,PLN,4.683366,2023-03-9
,PLN,4.676424,2023-03-10
,PLN,4.686294,2023-03-11
,PLN,4.686294,2023-03-12
,PLN,4.685778,2023-03-13
,PLN,4.705499,2023-03-14
,PLN,4.706919,2023-03-15
,PLN,4.700479,2023-03-16
,PLN,4.704306,2023-03-17
,PLN,4.739906,2023-03-18
,PLN,4.739906,2023-03-19
,PLN,4.707055,2023-03-20
,PLN,4.690037,2023-03-21
,PLN,4.686275,2023-03-22
,PLN,4.681951,2023-03-23
,PLN,4.690235,2023-03-24
,PLN,4.698239,2023-03-25
,PLN,4.698239,2023-03-26
,PLN,4.688656,2023-03-27
,PLN,4.675604,2023-03-28
,PLN,4.687501,2023-03-29
,PLN,4.674459,2023-03-30
,PLN,4.678029,2023-03-31
,PLN,4.691975,2023-04-2
,PLN,4.67379,2023-04-3
,PLN,4.677546,2023-04-4
,PLN,4.686104,2023-04-5
,PLN,4.684922,2023-04-6
,PLN,4.67777,2023-04-7
,PLN,4.716058,2023-04-8
,PLN,4.716058,2023-04-9
,PLN,4.689941,2023-04-10
,PLN,4.666997,2023-04-11
,PLN,4.651635,2023-04-12
,PLN,4.63723,2023-04-13
,PLN,4.642613,2023-04-14
,PLN,4.687344,2023-04-15
,PLN,4.687344,2023-04-16
,PLN,4.628344,2023-04-17
,PLN,4.624293,2023-04-18
,PLN,4.621695,2023-04-19
,PLN,4.600645,2023-04-20
,PLN,4.612619,2023-04-21
,PLN,4.6586,2023-04-22
,PLN,4.6586,2023-04-23
,PLN,4.598725,2023-04-24
,PLN,4.593805,2023-04-25
,PLN,4.583615,2023-04-26
,PLN,4.579649,2023-04-27
,PLN,4.591622,2023-04-28
,PLN,4.63172,2023-04-29
,PLN,4.63172,2023-04-30
,PLN,4.604332,2023-05-1
,PLN,4.582401,2023-05-2
,PLN,4.587487,2023-05-3
,PLN,4.584955,2023-05-4
,PLN,4.57307,2023-05-5
,PLN,4.655909,2023-05-6
,PLN,4.655909,2023-05-7
,PLN,4.562044,2023-05-8
,PLN,4.552316,2023-05-9
,PLN,4.518724,2023-05-10
,PLN,4.5369,2023-05-11
,PLN,4.52278,2023-05-12
,PLN,4.556793,2023-05-13
,PLN,4.556893,2023-05-14
,PLN,4.50489,2023-05-15
,PLN,4.491439,2023-05-16
,PLN,4.517386,2023-05-17
,PLN,4.547089,2023-05-18
,PLN,4.541181,2023-05-19
,PLN,4.543906,2023-05-20
,PLN,4.543906,2023-05-21
,PLN,4.501216,2023-05-22
,PLN,4.48526,2023-05-23
,PLN,4.50876,2023-05-24
,PLN,4.502927,2023-05-25
,PLN,4.530008,2023-05-26
,PLN,4.532355,2023-05-27
,PLN,4.530955,2023-05-28
,PLN,4.519481,2023-05-29
,PLN,4.53732,2023-05-30
,PLN,4.532937,2023-05-31
,PLN,4.521427,2023-06-1
,PLN,4.493658,2023-06-2
,PLN,4.497017,2023-06-3
,PLN,4.497017,2023-06-4
,PLN,4.472319,2023-06-5
,PLN,4.47975,2023-06-6
,PLN,4.485292,2023-06-7
,PLN,4.47554,2023-06-8
,PLN,4.442099,2023-06-9
,PLN,4.446214,2023-06-10
,PLN,4.445783,2023-06-11
,PLN,4.448013,2023-06-12
,PLN,4.481345,2023-06-13
,PLN,4.448969,2023-06-14
,PLN,4.455976,2023-06-15
,PLN,4.465954,2023-06-16
,PLN,4.474459,2023-06-17
,PLN,4.474546,2023-06-18
,PLN,4.448188,2023-06-19
,PLN,4.450093,2023-06-20
,PLN,4.434906,2023-06-21
,PLN,4.429483,2023-06-22
,PLN,4.438172,2023-06-23
,PLN,4.453125,2023-06-24
,PLN,4.453117,2023-06-25
,PLN,4.440883,2023-06-26
,PLN,4.446449,2023-06-27
,PLN,4.476346,2023-06-28
,PLN,4.441958,2023-06-29
,PLN,4.436792,2023-06-30
,PLN,4.436522,2023-07-1
,PLN,4.444124,2023-07-2
,PLN,4.435124,2023-07-3
,PLN,4.431858,2023-07-4
,PLN,4.461951,2023-07-5
,PLN,4.492196,2023-07-6
,PLN,4.457272,2023-07-7
,PLN,4.457272,2023-07-8
,PLN,4.457272,2023-07-9
,PLN,4.457272,2023-07-10
,PLN,4.439107,2023-07-11
,PLN,4.440863,2023-07-12
,PLN,4.435214,2023-07-13
,PLN,4.465082,2023-07-14
,PLN,4.461973,2023-07-15
,PLN,4.461811,2023-07-16
,PLN,4.45079,2023-07-17
,PLN,4.443148,2023-07-18
,PLN,4.451981,2023-07-19
,PLN,4.452068,2023-07-20
,PLN,4.461324,2023-07-21
,PLN,4.46469,2023-07-22
,PLN,4.459852,2023-07-23
,PLN,4.450396,2023-07-24
,PLN,4.434769,2023-07-25
,PLN,4.428339,2023-07-26
,PLN,4.414282,2023-07-27
,PLN,4.413277,2023-07-28
,PLN,4.418474,2023-07-29
,PLN,4.418474,2023-07-30
,PLN,4.403372,2023-07-31
,PLN,4.441756,2023-08-1
,PLN,4.442656,2023-08-2
,PLN,4.456337,2023-08-3
,PLN,4.432823,2023-08-4
,PLN,4.44114,2023-08-5
,PLN,4.44114,2023-08-6
,PLN,4.427689,2023-08-7
,PLN,4.457453,2023-08-8
,PLN,4.465847,2023-08-9
,PLN,4.445743,2023-08-10
,PLN,4.427741,2023-08-11
,PLN,4.441032,2023-08-12
,PLN,4.441032,2023-08-13
,PLN,4.453848,2023-08-14
,PLN,4.481951,2023-08-15
,PLN,4.467264,2023-08-16
,PLN,4.469176,2023-08-17
,PLN,4.459287,2023-08-18
,PLN,4.466076,2023-08-19
,PLN,4.46643,2023-08-20
,PLN,4.47921,2023-08-21
,PLN,4.467435,2023-08-22
,PLN,4.466056,2023-08-23
,PLN,4.4788,2023-08-24
,PLN,4.464852,2023-08-25
,PLN,4.467499,2023-08-26
,PLN,4.467499,2023-08-27
,PLN,4.473187,2023-08-28
,PLN,4.466622,2023-08-29
